"","siteID","xcoord","ycoord","mdcaty","wgt","stratum","panel","EvalStatus","EvalReason","gnis_name","reachcode","c3_zone","length_km","resource","streamcode","comment202","shape_leng","basin_name"
"806","FLSS21001-806",726364.440803892,361670.008703677,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102004321","Zone 6",1.92467899204,"Stream","43915-03090102004321","",1924.67899204,"Zone 6"
"807","FLSS21001-807",763782.655317305,357349.189305963,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206033639","Zone 6",0.603239134383,"Stream","64334-03090206033639","",603.239134383,"Zone 6"
"808","FLSS21001-808",756045.096064573,382517.487037741,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Tenmile Creek","03090206033238","Zone 6",1.60466844816,"Stream","56018-03090206033238","",1604.66844816,"Zone 6"
"809","FLSS21001-809",711034.327924247,379742.975385831,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102005447","Zone 6",0.377133081113,"Stream","56088-03090102005447","",377.133081113,"Zone 6"
"810","FLSS21001-810",728428.818498714,371588.622235389,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206033191","Zone 6",1.71575354933,"Stream","57014-03090206033191","",1715.75354933,"Zone 6"
"811","FLSS21001-811",767687.792430884,353096.476594662,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Mapps Creek","03090206033707","Zone 6",0.529048138787,"Stream","40296-03090206033707","",529.048138787,"Zone 6"
"812","FLSS21001-812",705892.600587261,365012.202416711,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102006375","Zone 6",3.44667237933,"Stream","45429-03090102006375","",3446.67237933,"Zone 6"
"813","FLSS21001-813",716213.101078475,377431.474231505,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102005452","Zone 6",0.252047578095,"Stream","65296-03090102005452","",252.047578095,"Zone 6"
"814","FLSS21001-814",779204.375766804,335825.436103277,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Cypress Creek","03090206033884","Zone 6",0.684002416887,"Stream","38382-03090206033884","",684.002416887,"Zone 6"
"815","FLSS21001-815",768830.043945559,354844.989859709,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206033704","Zone 6",1.45906576792,"Stream","57933-03090206033704","",1459.06576792,"Zone 6"
"816","FLSS21001-816",716854.61593924,374850.804335987,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102005658","Zone 6",0.216348792615,"Stream","38989-03090102005658","",216.348792615,"Zone 6"
"817","FLSS21001-817",762102.086098925,372933.22523154,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206033395","Zone 6",0.375062697638,"Stream","65909-03090206033395","",375.062697638,"Zone 6"
"818","FLSS21001-818",732093.126548095,361344.172976401,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102003030","Zone 6",3.48346973843,"Stream","65043-03090102003030","",3483.46973843,"Zone 6"
"819","FLSS21001-819",717637.171872203,387365.71575721,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03080203027776","Zone 6",1.1309026306,"Stream","12692-03080203027776","",1130.9026306,"Zone 6"
"820","FLSS21001-820",709889.765184922,382751.531437442,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102005441","Zone 6",0.61762491559,"Stream","59245-03090102005441","",617.62491559,"Zone 6"
"821","FLSS21001-821",754668.915988638,382458.847914523,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206033229","Zone 6",0.387030558592,"Stream","65582-03090206033229","",387.030558592,"Zone 6"
"822","FLSS21001-822",725747.087069858,371405.237905989,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Cypress Creek","03090102006106","Zone 6",0.142902331269,"Stream","53068-03090102006106","",142.902331269,"Zone 6"
"823","FLSS21001-823",767999.556755543,353787.782735269,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206033706","Zone 6",0.735580045168,"Stream","45598-03090206033706","",735.580045168,"Zone 6"
"824","FLSS21001-824",718575.533012283,373919.35217227,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102006084","Zone 6",0.690058467954,"Stream","52943-03090102006084","",690.058467954,"Zone 6"
"825","FLSS21001-825",766529.428522448,350578.361516386,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Hog Creek","03090206033721","Zone 6",0.118007458632,"Stream","51139-03090206033721","",118.007458632,"Zone 6"
"826","FLSS21001-826",718149.935518695,386534.904081966,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03080203027781","Zone 6",0.219730254537,"Stream","38328-03080203027781","",219.730254537,"Zone 6"
"827","FLSS21001-827",749483.796412314,378353.795162782,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206007912","Zone 6",0.354993173789,"Stream","57957-03090206007912","",354.993173789,"Zone 6"
"828","FLSS21001-828",726757.203801232,357316.83794963,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Henry Creek","03090102004545","Zone 6",0.773231697771,"Stream","41282-03090102004545","",773.231697771,"Zone 6"
"829","FLSS21001-829",765576.666150113,358882.152713273,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206035278","Zone 6",0.80538403772,"Stream","41811-03090206035278","",805.38403772,"Zone 6"
"830","FLSS21001-830",756947.441833973,382306.63947375,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Tenmile Creek","03090206033238","Zone 6",1.60466844816,"Stream","56018-03090206033238","",1604.66844816,"Zone 6"
"831","FLSS21001-831",719908.116656772,372039.264443279,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102006136","Zone 6",2.24400508477,"Stream","54435-03090102006136","",2244.00508477,"Zone 6"
"832","FLSS21001-832",724393.768656358,378747.241849201,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206033188","Zone 6",0.849662547871,"Stream","64716-03090206033188","",849.662547871,"Zone 6"
"833","FLSS21001-833",731743.412717382,350639.095590067,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102005543","Zone 6",0.141118750117,"Stream","59640-03090102005543","",141.118750117,"Zone 6"
"834","FLSS21001-834",719193.109914879,365212.013165125,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Mosquito Creek","03090102006332","Zone 6",1.1747783441,"Stream","40506-03090102006332","",1174.7783441,"Zone 6"
"835","FLSS21001-835",763142.822782377,381136.07091805,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206033305","Zone 6",1.07146867071,"Stream","45458-03090206033305","",1071.46867071,"Zone 6"
"836","FLSS21001-836",725997.64806428,360899.259582587,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102004321","Zone 6",1.92467899204,"Stream","43915-03090102004321","",1924.67899204,"Zone 6"
"837","FLSS21001-837",762896.125831695,356784.254193888,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206033642","Zone 6",0.576016293169,"Stream","60275-03090206033642","",576.016293169,"Zone 6"
"838","FLSS21001-838",752188.975668868,381482.030401938,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Tenmile Creek","03090206033214","Zone 6",0.736042383967,"Stream","55503-03090206033214","",736.042383967,"Zone 6"
"839","FLSS21001-839",709500.425048171,379848.460137683,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102005451","Zone 6",3.11406512622,"Stream","55834-03090102005451","",3114.06512622,"Zone 6"
"840","FLSS21001-840",728470.66510752,355799.911825073,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102004615","Zone 6",0.748948130811,"Stream","65771-03090102004615","",748.948130811,"Zone 6"
"841","FLSS21001-841",763091.10770521,358619.196961682,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206033627","Zone 6",0.918477277235,"Stream","52841-03090206033627","",918.477277235,"Zone 6"
"842","FLSS21001-842",718669.636267971,372593.231812295,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102006136","Zone 6",0.850219131008,"Stream","47750-03090102006136","Reported flooded, C. Voyles, 08/20/2020.",850.219131008,"Zone 6"
"843","FLSS21001-843",761123.437643219,376136.530078971,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206033312","Zone 6",0.184238080148,"Stream","60019-03090206033312","",184.238080148,"Zone 6"
"844","FLSS21001-844",731868.177124086,369057.943910107,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206005499","Zone 6",0.777057216003,"Stream","53694-03090206005499","",777.057216003,"Zone 6"
"845","FLSS21001-845",759181.376982014,383727.016622154,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Fivemile Creek","03090206033249","Zone 6",0.174201937172,"Stream","57436-03090206033249","",174.201937172,"Zone 6"
"846","FLSS21001-846",723356.265916262,362365.519700316,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102004289","Zone 6",1.26485670874,"Stream","64417-03090102004289","",1264.85670874,"Zone 6"
"847","FLSS21001-847",762858.247840318,357372.505888918,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206033635","Zone 6",0.5397156758,"Stream","41822-03090206033635","",539.7156758,"Zone 6"
"848","FLSS21001-848",705245.931783832,382915.376861008,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Taylor Creek","03090102005944","Zone 6",1.31308664858,"Stream","42588-03090102005944","",1313.08664858,"Zone 6"
"849","FLSS21001-849",705412.489575309,366028.454573859,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102006375","Zone 6",3.44667237933,"Stream","45429-03090102006375","",3446.67237933,"Zone 6"
"850","FLSS21001-850",777735.567068754,335045.737579544,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Cypress Creek","03090206033872","Zone 6",0.567765211628,"Stream","64206-03090206033872","",567.765211628,"Zone 6"
"851","FLSS21001-851",783628.864381618,245267.168120711,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","South Fork Middle River","03090206034043","Zone 6",0.372231923577,"Stream","98842-03090206034043","",372.231923577,"Zone 6"
"852","FLSS21001-852",708261.135378271,361246.358593888,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102005509","Zone 6",0.573481210699,"Stream","47622-03090102005509","",573.481210699,"Zone 6"
"853","FLSS21001-853",767506.587724458,347502.533043879,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206033757","Zone 6",0.708234179894,"Stream","40783-03090206033757","",708.234179894,"Zone 6"
"854","FLSS21001-854",764620.938449394,369884.920486061,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206033541","Zone 6",0.464022818792,"Stream","66552-03090206033541","",464.022818792,"Zone 6"
"855","FLSS21001-855",710927.401808828,357811.852821974,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Lemkin Creek","03090102006618","Zone 6",0.970620297369,"Stream","45961-03090102006618","",970.620297369,"Zone 6"
"856","FLSS21001-856",731435.170913977,360883.265487512,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102003030","Zone 6",3.48346973843,"Stream","65043-03090102003030","",3483.46973843,"Zone 6"
"857","FLSS21001-857",758133.224886382,384806.224992432,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Fivemile Creek","03090206033244","Zone 6",0.569750088178,"Stream","43681-03090206033244","",569.750088178,"Zone 6"
"858","FLSS21001-858",728188.612913873,356922.305658307,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Lettuce Creek","03090102005518","Zone 6",0.469551574066,"Stream","50455-03090102005518","",469.551574066,"Zone 6"
"859","FLSS21001-859",764690.65182116,358301.062118484,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206035276","Zone 6",0.586731842427,"Stream","51283-03090206035276","",586.731842427,"Zone 6"
"860","FLSS21001-860",707312.531006405,384102.348924099,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Taylor Creek","03090102005440","Zone 6",1.35046112595,"Stream","109146-03090102005440","",1350.46112595,"Zone 6"
"861","FLSS21001-861",784793.623291312,223606.709890177,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Oleta River","03090206034140","Zone 6",0.534592876551,"Stream","64965-03090206034140","",534.592876551,"Zone 6"
"862","FLSS21001-862",768287.821888223,355016.621073786,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206033695","Zone 6",0.631660804303,"Stream","46384-03090206033695","",631.660804303,"Zone 6"
"863","FLSS21001-863",707671.78829004,364557.801644156,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102005500","Zone 6",0.91637221686,"Stream","65042-03090102005500","",916.37221686,"Zone 6"
"864","FLSS21001-864",718211.275638715,374146.019053055,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102006087","Zone 6",0.971855676947,"Stream","58268-03090102006087","",971.855676947,"Zone 6"
"865","FLSS21001-865",759867.930601667,382175.26293982,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Tenmile Creek","03090206033255","Zone 6",0.240455338019,"Stream","48405-03090206033255","",240.455338019,"Zone 6"
"866","FLSS21001-866",730714.998042465,363493.065080443,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102006338","Zone 6",0.823904007852,"Stream","109150-03090102006338","",823.904007852,"Zone 6"
"867","FLSS21001-867",767341.005755884,365110.179203447,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Britt Creek","03090206035264","Zone 6",0.793917988926,"Stream","67290-03090206035264","",793.917988926,"Zone 6"
"868","FLSS21001-868",709498.61522498,380750.3288157,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102005451","Zone 6",3.11406512622,"Stream","55834-03090102005451","",3114.06512622,"Zone 6"
"869","FLSS21001-869",762418.2066049,388144.940530235,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Moore Creek","03080203021616","Zone 6",0.97055994521,"Stream","71158-03080203021616","",970.55994521,"Zone 6"
"870","FLSS21001-870",725254.11157484,380062.819536713,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206033188","Zone 6",2.13877321249,"Stream","61560-03090206033188","",2138.77321249,"Zone 6"
"871","FLSS21001-871",767786.086309101,357016.221494471,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Danforth Creek","03090206033671","Zone 6",2.70198699442,"Stream","70695-03090206033671","",2701.98699442,"Zone 6"
"872","FLSS21001-872",710619.860057537,375430.413032103,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102003578","Zone 6",0.496852041918,"Stream","54296-03090102003578","",496.852041918,"Zone 6"
"873","FLSS21001-873",719997.917674822,387284.809793669,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Gomez Creek","03080203027774","Zone 6",0.892919453954,"Stream","51365-03080203027774","",892.919453954,"Zone 6"
"874","FLSS21001-874",713494.102773591,381256.072550036,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102005953","Zone 6",0.918323052628,"Stream","60898-03090102005953","",918.323052628,"Zone 6"
"875","FLSS21001-875",751072.660239471,380602.429347134,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206033209","Zone 6",1.12696732178,"Stream","60797-03090206033209","Stream was completely choked out with Pista.",1126.96732178,"Zone 6"
"876","FLSS21001-876",726824.429671513,353765.051813385,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090102004725","Zone 6",0.642609293551,"Stream","61871-03090102004725","",642.609293551,"Zone 6"
"877","FLSS21001-877",705442.473827934,368023.569336975,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Turkey Slough","03090102006299","Zone 6",1.3194102852,"Stream","64557-03090102006299","",1319.4102852,"Zone 6"
"878","FLSS21001-878",739692.1692068,372323.546409712,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206005912","Zone 6",0.230579949942,"Stream","71293-03090206005912","",230.579949942,"Zone 6"
"879","FLSS21001-879",768742.330775779,350406.33749796,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206033741","Zone 6",0.967014809056,"Stream","68768-03090206033741","",967.014809056,"Zone 6"
"880","FLSS21001-880",718250.404615444,362487.549494257,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Mosquito Creek","03090102006391","Zone 6",1.74161453718,"Stream","53202-03090102006391","",1741.61453718,"Zone 6"
"881","FLSS21001-881",719769.880102381,388053.356638633,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03080203027766","Zone 6",0.241300734367,"Stream","58947-03080203027766","",241.300734367,"Zone 6"
"882","FLSS21001-882",758701.361760874,384229.854523643,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Fivemile Creek","03090206033245","Zone 6",1.29781920124,"Stream","44438-03090206033245","",1297.81920124,"Zone 6"
"883","FLSS21001-883",721598.626681633,379961.237582349,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","","03090206033187","Zone 6",3.53132096532,"Stream","39907-03090206033187","",3531.32096532,"Zone 6"
"884","FLSS21001-884",726403.163860108,356907.881054525,"Equal",12169.3967146086,"Zone 6","OverSamp","NotEval"," ","Henry Creek","03090102004585","Zone 6",0.819756658746,"Stream","50980-03090102004585","",819.756658746,"Zone 6"
